Date_TimeCaught,year,week_of_year,year_woy,CaptureSite,Capture_Number
2015-10-26,2015,44,201544,CaptureSite_7,1.0
2015-11-02,2015,45,201545,CaptureSite_7,0.0
2015-11-09,2015,46,201546,CaptureSite_7,0.0
2015-11-16,2015,47,201547,CaptureSite_7,1.0
2015-11-23,2015,48,201548,CaptureSite_7,0.0
2015-11-30,2015,49,201549,CaptureSite_7,1.0
2015-12-07,2015,50,201550,CaptureSite_7,1.0
2015-12-14,2015,51,201551,CaptureSite_7,0.0
2015-12-21,2015,52,201552,CaptureSite_7,1.0
2015-12-28,2015,53,201553,CaptureSite_7,0.0
2016-01-01,2016,53,201653,CaptureSite_7,0.0
2016-01-04,2016,1,201601,CaptureSite_7,0.0
2016-01-11,2016,2,201602,CaptureSite_7,0.0
2016-01-18,2016,3,201603,CaptureSite_7,1.0
2016-01-25,2016,4,201604,CaptureSite_7,1.0
2016-02-01,2016,5,201605,CaptureSite_7,0.0
2016-02-08,2016,6,201606,CaptureSite_7,0.0
2016-02-15,2016,7,201607,CaptureSite_7,1.0
2016-02-22,2016,8,201608,CaptureSite_7,0.0
2016-02-29,2016,9,201609,CaptureSite_7,0.0
2016-03-07,2016,10,201610,CaptureSite_7,0.0
2016-03-14,2016,11,201611,CaptureSite_7,0.0
2016-03-21,2016,12,201612,CaptureSite_7,0.0
2016-03-28,2016,13,201613,CaptureSite_7,0.0
2016-04-04,2016,14,201614,CaptureSite_7,0.0
2016-04-11,2016,15,201615,CaptureSite_7,0.0
2016-04-18,2016,16,201616,CaptureSite_7,0.0
2016-04-25,2016,17,201617,CaptureSite_7,0.0
2016-05-02,2016,18,201618,CaptureSite_7,1.0
2016-05-09,2016,19,201619,CaptureSite_7,1.0
2016-05-16,2016,20,201620,CaptureSite_7,0.0
2016-05-23,2016,21,201621,CaptureSite_7,0.0
2016-05-30,2016,22,201622,CaptureSite_7,0.0
2016-06-06,2016,23,201623,CaptureSite_7,0.0
2016-06-13,2016,24,201624,CaptureSite_7,0.0
2016-06-20,2016,25,201625,CaptureSite_7,1.0
2016-06-27,2016,26,201626,CaptureSite_7,0.0
2016-07-04,2016,27,201627,CaptureSite_7,0.0
2016-07-11,2016,28,201628,CaptureSite_7,0.0
2016-07-18,2016,29,201629,CaptureSite_7,0.0
2016-07-25,2016,30,201630,CaptureSite_7,0.0
2016-08-01,2016,31,201631,CaptureSite_7,0.0
2016-08-08,2016,32,201632,CaptureSite_7,3.0
2016-08-15,2016,33,201633,CaptureSite_7,2.0
2016-08-22,2016,34,201634,CaptureSite_7,0.0
2016-08-29,2016,35,201635,CaptureSite_7,0.0
2016-09-05,2016,36,201636,CaptureSite_7,0.0
2016-09-12,2016,37,201637,CaptureSite_7,0.0
2016-09-19,2016,38,201638,CaptureSite_7,1.0
2016-09-26,2016,39,201639,CaptureSite_7,0.0
2016-10-03,2016,40,201640,CaptureSite_7,0.0
2016-10-10,2016,41,201641,CaptureSite_7,0.0
2016-10-17,2016,42,201642,CaptureSite_7,0.0
2016-10-24,2016,43,201643,CaptureSite_7,1.0
2016-10-31,2016,44,201644,CaptureSite_7,0.0
2016-11-07,2016,45,201645,CaptureSite_7,1.0
2016-11-14,2016,46,201646,CaptureSite_7,1.0
2016-11-21,2016,47,201647,CaptureSite_7,0.0
2016-11-28,2016,48,201648,CaptureSite_7,2.0
2016-12-05,2016,49,201649,CaptureSite_7,0.0
2016-12-12,2016,50,201650,CaptureSite_7,2.0
2016-12-19,2016,51,201651,CaptureSite_7,1.0
2016-12-26,2016,52,201652,CaptureSite_7,0.0
2017-01-01,2017,52,201752,CaptureSite_7,0.0
2017-01-02,2017,1,201701,CaptureSite_7,0.0
2017-01-09,2017,2,201702,CaptureSite_7,0.0
2017-01-16,2017,3,201703,CaptureSite_7,0.0
2017-01-23,2017,4,201704,CaptureSite_7,1.0
2017-01-30,2017,5,201705,CaptureSite_7,1.0
2017-02-06,2017,6,201706,CaptureSite_7,0.0
2017-02-13,2017,7,201707,CaptureSite_7,0.0
2017-02-20,2017,8,201708,CaptureSite_7,2.0
2017-02-27,2017,9,201709,CaptureSite_7,0.0
2017-03-06,2017,10,201710,CaptureSite_7,1.0
2017-03-13,2017,11,201711,CaptureSite_7,0.0
2017-03-20,2017,12,201712,CaptureSite_7,1.0
2017-03-27,2017,13,201713,CaptureSite_7,0.0
2017-04-03,2017,14,201714,CaptureSite_7,1.0
2017-04-10,2017,15,201715,CaptureSite_7,0.0
2017-04-17,2017,16,201716,CaptureSite_7,0.0
2017-04-24,2017,17,201717,CaptureSite_7,0.0
2017-05-01,2017,18,201718,CaptureSite_7,0.0
2017-05-08,2017,19,201719,CaptureSite_7,1.0
2017-05-15,2017,20,201720,CaptureSite_7,0.0
2017-05-22,2017,21,201721,CaptureSite_7,2.0
2017-05-29,2017,22,201722,CaptureSite_7,0.0
2017-06-05,2017,23,201723,CaptureSite_7,0.0
2017-06-12,2017,24,201724,CaptureSite_7,1.0
2017-06-19,2017,25,201725,CaptureSite_7,0.0
2017-06-26,2017,26,201726,CaptureSite_7,0.0
2017-07-03,2017,27,201727,CaptureSite_7,2.0
2017-07-10,2017,28,201728,CaptureSite_7,2.0
2017-07-17,2017,29,201729,CaptureSite_7,0.0
2017-07-24,2017,30,201730,CaptureSite_7,0.0
2017-07-31,2017,31,201731,CaptureSite_7,0.0
2017-08-07,2017,32,201732,CaptureSite_7,0.0
2017-08-14,2017,33,201733,CaptureSite_7,0.0
2017-08-21,2017,34,201734,CaptureSite_7,0.0
2017-08-28,2017,35,201735,CaptureSite_7,0.0
2017-09-04,2017,36,201736,CaptureSite_7,0.0
2017-09-11,2017,37,201737,CaptureSite_7,0.0
2017-09-18,2017,38,201738,CaptureSite_7,0.0
2017-09-25,2017,39,201739,CaptureSite_7,0.0
2017-10-02,2017,40,201740,CaptureSite_7,0.0
2017-10-09,2017,41,201741,CaptureSite_7,0.0
2017-10-16,2017,42,201742,CaptureSite_7,0.0
2017-10-23,2017,43,201743,CaptureSite_7,2.0
2017-10-30,2017,44,201744,CaptureSite_7,0.0
2017-11-06,2017,45,201745,CaptureSite_7,1.0
2017-11-13,2017,46,201746,CaptureSite_7,1.0
2017-11-20,2017,47,201747,CaptureSite_7,1.0
2017-11-27,2017,48,201748,CaptureSite_7,0.0
2017-12-04,2017,49,201749,CaptureSite_7,1.0
2017-12-11,2017,50,201750,CaptureSite_7,2.0
2017-12-18,2017,51,201751,CaptureSite_7,0.0
2018-01-01,2018,1,201801,CaptureSite_7,0.0
2018-01-08,2018,2,201802,CaptureSite_7,0.0
2018-01-15,2018,3,201803,CaptureSite_7,1.0
2018-01-22,2018,4,201804,CaptureSite_7,0.0
2018-01-29,2018,5,201805,CaptureSite_7,0.0
2018-02-05,2018,6,201806,CaptureSite_7,1.0
2018-02-12,2018,7,201807,CaptureSite_7,1.0
2018-02-19,2018,8,201808,CaptureSite_7,0.0
2018-02-26,2018,9,201809,CaptureSite_7,1.0
2018-03-05,2018,10,201810,CaptureSite_7,0.0
2018-03-12,2018,11,201811,CaptureSite_7,0.0
2018-03-19,2018,12,201812,CaptureSite_7,1.0
2018-03-26,2018,13,201813,CaptureSite_7,0.0
2018-04-02,2018,14,201814,CaptureSite_7,0.0
2018-04-09,2018,15,201815,CaptureSite_7,1.0
2018-04-16,2018,16,201816,CaptureSite_7,0.0
2018-04-23,2018,17,201817,CaptureSite_7,0.0
2018-04-30,2018,18,201818,CaptureSite_7,1.0
2018-05-07,2018,19,201819,CaptureSite_7,1.0
2018-05-14,2018,20,201820,CaptureSite_7,0.0
2018-05-21,2018,21,201821,CaptureSite_7,1.0
2018-05-28,2018,22,201822,CaptureSite_7,1.0
2018-06-04,2018,23,201823,CaptureSite_7,1.0
2018-06-11,2018,24,201824,CaptureSite_7,2.0
2018-06-18,2018,25,201825,CaptureSite_7,0.0
2018-06-25,2018,26,201826,CaptureSite_7,0.0
2018-07-02,2018,27,201827,CaptureSite_7,0.0
2018-07-09,2018,28,201828,CaptureSite_7,0.0
2018-07-16,2018,29,201829,CaptureSite_7,0.0
2018-07-23,2018,30,201830,CaptureSite_7,0.0
2018-07-30,2018,31,201831,CaptureSite_7,0.0
2018-08-06,2018,32,201832,CaptureSite_7,0.0
2018-08-13,2018,33,201833,CaptureSite_7,0.0
2018-08-20,2018,34,201834,CaptureSite_7,1.0
2018-08-27,2018,35,201835,CaptureSite_7,1.0
2018-09-03,2018,36,201836,CaptureSite_7,1.0
2018-09-10,2018,37,201837,CaptureSite_7,0.0
2018-09-17,2018,38,201838,CaptureSite_7,0.0
2018-09-24,2018,39,201839,CaptureSite_7,1.0
2018-10-01,2018,40,201840,CaptureSite_7,0.0
2018-10-08,2018,41,201841,CaptureSite_7,0.0
2018-10-15,2018,42,201842,CaptureSite_7,0.0
2018-10-22,2018,43,201843,CaptureSite_7,0.0
2018-10-29,2018,44,201844,CaptureSite_7,1.0
2018-11-05,2018,45,201845,CaptureSite_7,0.0
2018-11-12,2018,46,201846,CaptureSite_7,3.0
2018-11-19,2018,47,201847,CaptureSite_7,0.0
2018-11-26,2018,48,201848,CaptureSite_7,1.0
2018-12-03,2018,49,201849,CaptureSite_7,0.0
2018-12-10,2018,50,201850,CaptureSite_7,0.0
2018-12-17,2018,51,201851,CaptureSite_7,0.0
2018-12-24,2018,52,201852,CaptureSite_7,1.0
2001-01-15,2001,3,200103,CaptureSite_8,1.0
2001-01-22,2001,4,200104,CaptureSite_8,0.0
2001-01-29,2001,5,200105,CaptureSite_8,0.0
2001-02-05,2001,6,200106,CaptureSite_8,0.0
2001-02-12,2001,7,200107,CaptureSite_8,0.0
2001-02-19,2001,8,200108,CaptureSite_8,0.0
2001-02-26,2001,9,200109,CaptureSite_8,0.0
2001-03-05,2001,10,200110,CaptureSite_8,0.0
2001-03-12,2001,11,200111,CaptureSite_8,0.0
2001-03-19,2001,12,200112,CaptureSite_8,0.0
2001-03-26,2001,13,200113,CaptureSite_8,0.0
2001-04-02,2001,14,200114,CaptureSite_8,0.0
2001-04-09,2001,15,200115,CaptureSite_8,0.0
2001-04-16,2001,16,200116,CaptureSite_8,0.0
2001-04-23,2001,17,200117,CaptureSite_8,0.0
2001-04-30,2001,18,200118,CaptureSite_8,0.0
2001-05-07,2001,19,200119,CaptureSite_8,0.0
2001-05-14,2001,20,200120,CaptureSite_8,0.0
2001-05-21,2001,21,200121,CaptureSite_8,0.0
2001-05-28,2001,22,200122,CaptureSite_8,0.0
2001-06-04,2001,23,200123,CaptureSite_8,0.0
2001-06-11,2001,24,200124,CaptureSite_8,0.0
2001-06-18,2001,25,200125,CaptureSite_8,0.0
2001-06-25,2001,26,200126,CaptureSite_8,0.0
2001-07-02,2001,27,200127,CaptureSite_8,0.0
2001-07-09,2001,28,200128,CaptureSite_8,0.0
2001-07-16,2001,29,200129,CaptureSite_8,0.0
2001-07-23,2001,30,200130,CaptureSite_8,0.0
2001-07-30,2001,31,200131,CaptureSite_8,0.0
2001-08-06,2001,32,200132,CaptureSite_8,0.0
2001-08-13,2001,33,200133,CaptureSite_8,0.0
2001-08-20,2001,34,200134,CaptureSite_8,0.0
2001-08-27,2001,35,200135,CaptureSite_8,0.0
2001-09-03,2001,36,200136,CaptureSite_8,0.0
2001-09-10,2001,37,200137,CaptureSite_8,0.0
2001-09-17,2001,38,200138,CaptureSite_8,0.0
2001-09-24,2001,39,200139,CaptureSite_8,0.0
2001-10-01,2001,40,200140,CaptureSite_8,0.0
2001-10-08,2001,41,200141,CaptureSite_8,0.0
2001-10-15,2001,42,200142,CaptureSite_8,0.0
2001-10-22,2001,43,200143,CaptureSite_8,0.0
2001-10-29,2001,44,200144,CaptureSite_8,0.0
2001-11-05,2001,45,200145,CaptureSite_8,0.0
2001-11-12,2001,46,200146,CaptureSite_8,0.0
2001-11-19,2001,47,200147,CaptureSite_8,0.0
2001-11-26,2001,48,200148,CaptureSite_8,0.0
2001-12-03,2001,49,200149,CaptureSite_8,0.0
2001-12-10,2001,50,200150,CaptureSite_8,0.0
2001-12-17,2001,51,200151,CaptureSite_8,0.0
2001-12-24,2001,52,200152,CaptureSite_8,1.0
2002-01-01,2002,1,200201,CaptureSite_8,0.0
2002-01-07,2002,2,200202,CaptureSite_8,0.0
2002-01-14,2002,3,200203,CaptureSite_8,0.0
2002-01-21,2002,4,200204,CaptureSite_8,0.0
2002-01-28,2002,5,200205,CaptureSite_8,0.0
2002-02-04,2002,6,200206,CaptureSite_8,0.0
2002-02-11,2002,7,200207,CaptureSite_8,0.0
2002-02-18,2002,8,200208,CaptureSite_8,0.0
2002-02-25,2002,9,200209,CaptureSite_8,0.0
2002-03-04,2002,10,200210,CaptureSite_8,0.0
2002-03-11,2002,11,200211,CaptureSite_8,0.0
2002-03-18,2002,12,200212,CaptureSite_8,0.0
2002-03-25,2002,13,200213,CaptureSite_8,0.0
2002-04-01,2002,14,200214,CaptureSite_8,0.0
2002-04-08,2002,15,200215,CaptureSite_8,0.0
2002-04-15,2002,16,200216,CaptureSite_8,0.0
2002-04-22,2002,17,200217,CaptureSite_8,0.0
2002-04-29,2002,18,200218,CaptureSite_8,0.0
2002-05-06,2002,19,200219,CaptureSite_8,0.0
2002-05-13,2002,20,200220,CaptureSite_8,0.0
2002-05-20,2002,21,200221,CaptureSite_8,0.0
2002-05-27,2002,22,200222,CaptureSite_8,0.0
2002-06-03,2002,23,200223,CaptureSite_8,0.0
2002-06-10,2002,24,200224,CaptureSite_8,0.0
2002-06-17,2002,25,200225,CaptureSite_8,0.0
2002-06-24,2002,26,200226,CaptureSite_8,0.0
2002-07-01,2002,27,200227,CaptureSite_8,0.0
2002-07-08,2002,28,200228,CaptureSite_8,0.0
2002-07-15,2002,29,200229,CaptureSite_8,0.0
2002-07-22,2002,30,200230,CaptureSite_8,0.0
2002-07-29,2002,31,200231,CaptureSite_8,0.0
2002-08-05,2002,32,200232,CaptureSite_8,0.0
2002-08-12,2002,33,200233,CaptureSite_8,0.0
2002-08-19,2002,34,200234,CaptureSite_8,0.0
2002-08-26,2002,35,200235,CaptureSite_8,0.0
2002-09-02,2002,36,200236,CaptureSite_8,0.0
2002-09-09,2002,37,200237,CaptureSite_8,0.0
2002-09-16,2002,38,200238,CaptureSite_8,0.0
2002-09-23,2002,39,200239,CaptureSite_8,0.0
2002-09-30,2002,40,200240,CaptureSite_8,0.0
2002-10-07,2002,41,200241,CaptureSite_8,0.0
2002-10-14,2002,42,200242,CaptureSite_8,0.0
2002-10-21,2002,43,200243,CaptureSite_8,0.0
2002-10-28,2002,44,200244,CaptureSite_8,0.0
2002-11-04,2002,45,200245,CaptureSite_8,0.0
2002-11-11,2002,46,200246,CaptureSite_8,0.0
2002-11-18,2002,47,200247,CaptureSite_8,2.0
2002-11-25,2002,48,200248,CaptureSite_8,0.0
2002-12-02,2002,49,200249,CaptureSite_8,1.0
2002-12-09,2002,50,200250,CaptureSite_8,0.0
2002-12-16,2002,51,200251,CaptureSite_8,1.0
2002-12-23,2002,52,200252,CaptureSite_8,1.0
2003-01-01,2003,1,200301,CaptureSite_8,0.0
2003-01-06,2003,2,200302,CaptureSite_8,1.0
2003-01-13,2003,3,200303,CaptureSite_8,0.0
2003-01-20,2003,4,200304,CaptureSite_8,2.0
2003-01-27,2003,5,200305,CaptureSite_8,0.0
2003-02-03,2003,6,200306,CaptureSite_8,0.0
2003-02-10,2003,7,200307,CaptureSite_8,0.0
2003-02-17,2003,8,200308,CaptureSite_8,0.0
2003-02-24,2003,9,200309,CaptureSite_8,0.0
2003-03-03,2003,10,200310,CaptureSite_8,0.0
2003-03-10,2003,11,200311,CaptureSite_8,0.0
2003-03-17,2003,12,200312,CaptureSite_8,0.0
2003-03-24,2003,13,200313,CaptureSite_8,0.0
2003-03-31,2003,14,200314,CaptureSite_8,0.0
2003-04-07,2003,15,200315,CaptureSite_8,0.0
2003-04-14,2003,16,200316,CaptureSite_8,0.0
2003-04-21,2003,17,200317,CaptureSite_8,0.0
2003-04-28,2003,18,200318,CaptureSite_8,0.0
2003-05-05,2003,19,200319,CaptureSite_8,0.0
2003-05-12,2003,20,200320,CaptureSite_8,0.0
2003-05-19,2003,21,200321,CaptureSite_8,0.0
2003-05-26,2003,22,200322,CaptureSite_8,0.0
2003-06-02,2003,23,200323,CaptureSite_8,0.0
2003-06-09,2003,24,200324,CaptureSite_8,0.0
2003-06-16,2003,25,200325,CaptureSite_8,0.0
2003-06-23,2003,26,200326,CaptureSite_8,0.0
2003-06-30,2003,27,200327,CaptureSite_8,0.0
2003-07-07,2003,28,200328,CaptureSite_8,0.0
2003-07-14,2003,29,200329,CaptureSite_8,0.0
2003-07-21,2003,30,200330,CaptureSite_8,0.0
2003-07-28,2003,31,200331,CaptureSite_8,0.0
2003-08-04,2003,32,200332,CaptureSite_8,0.0
2003-08-11,2003,33,200333,CaptureSite_8,0.0
2003-08-18,2003,34,200334,CaptureSite_8,0.0
2003-08-25,2003,35,200335,CaptureSite_8,0.0
2003-09-01,2003,36,200336,CaptureSite_8,0.0
2003-09-08,2003,37,200337,CaptureSite_8,0.0
2003-09-15,2003,38,200338,CaptureSite_8,0.0
2003-09-22,2003,39,200339,CaptureSite_8,0.0
2003-09-29,2003,40,200340,CaptureSite_8,0.0
2003-10-06,2003,41,200341,CaptureSite_8,0.0
2003-10-13,2003,42,200342,CaptureSite_8,0.0
2003-10-20,2003,43,200343,CaptureSite_8,0.0
2003-10-27,2003,44,200344,CaptureSite_8,0.0
2003-11-03,2003,45,200345,CaptureSite_8,0.0
2003-11-10,2003,46,200346,CaptureSite_8,0.0
2003-11-17,2003,47,200347,CaptureSite_8,0.0
2003-11-24,2003,48,200348,CaptureSite_8,0.0
2003-12-01,2003,49,200349,CaptureSite_8,0.0
2003-12-08,2003,50,200350,CaptureSite_8,0.0
2003-12-15,2003,51,200351,CaptureSite_8,0.0
2003-12-22,2003,52,200352,CaptureSite_8,0.0
2004-01-01,2004,1,200401,CaptureSite_8,0.0
2004-01-05,2004,2,200402,CaptureSite_8,0.0
2004-01-12,2004,3,200403,CaptureSite_8,0.0
2004-01-19,2004,4,200404,CaptureSite_8,0.0
2004-01-26,2004,5,200405,CaptureSite_8,0.0
2004-02-02,2004,6,200406,CaptureSite_8,0.0
2004-02-09,2004,7,200407,CaptureSite_8,0.0
2004-02-16,2004,8,200408,CaptureSite_8,0.0
2004-02-23,2004,9,200409,CaptureSite_8,0.0
2004-03-01,2004,10,200410,CaptureSite_8,0.0
2004-03-08,2004,11,200411,CaptureSite_8,0.0
2004-03-15,2004,12,200412,CaptureSite_8,0.0
2004-03-22,2004,13,200413,CaptureSite_8,0.0
2004-03-29,2004,14,200414,CaptureSite_8,0.0
2004-04-05,2004,15,200415,CaptureSite_8,0.0
2004-04-12,2004,16,200416,CaptureSite_8,0.0
2004-04-19,2004,17,200417,CaptureSite_8,0.0
2004-04-26,2004,18,200418,CaptureSite_8,0.0
2004-05-03,2004,19,200419,CaptureSite_8,0.0
2004-05-10,2004,20,200420,CaptureSite_8,0.0
2004-05-17,2004,21,200421,CaptureSite_8,0.0
2004-05-24,2004,22,200422,CaptureSite_8,0.0
2004-05-31,2004,23,200423,CaptureSite_8,0.0
2004-06-07,2004,24,200424,CaptureSite_8,0.0
2004-06-14,2004,25,200425,CaptureSite_8,0.0
2004-06-21,2004,26,200426,CaptureSite_8,0.0
2004-06-28,2004,27,200427,CaptureSite_8,0.0
2004-07-05,2004,28,200428,CaptureSite_8,0.0
2004-07-12,2004,29,200429,CaptureSite_8,0.0
2004-07-19,2004,30,200430,CaptureSite_8,0.0
2004-07-26,2004,31,200431,CaptureSite_8,0.0
2004-08-02,2004,32,200432,CaptureSite_8,0.0
2004-08-09,2004,33,200433,CaptureSite_8,0.0
2004-08-16,2004,34,200434,CaptureSite_8,0.0
2004-08-23,2004,35,200435,CaptureSite_8,0.0
2004-08-30,2004,36,200436,CaptureSite_8,0.0
2004-09-06,2004,37,200437,CaptureSite_8,0.0
2004-09-13,2004,38,200438,CaptureSite_8,0.0
2004-09-20,2004,39,200439,CaptureSite_8,0.0
2004-09-27,2004,40,200440,CaptureSite_8,0.0
2004-10-04,2004,41,200441,CaptureSite_8,0.0
2004-10-11,2004,42,200442,CaptureSite_8,0.0
2004-10-18,2004,43,200443,CaptureSite_8,0.0
2004-10-25,2004,44,200444,CaptureSite_8,0.0
2004-11-01,2004,45,200445,CaptureSite_8,0.0
2004-11-08,2004,46,200446,CaptureSite_8,0.0
2004-11-15,2004,47,200447,CaptureSite_8,0.0
2004-11-22,2004,48,200448,CaptureSite_8,0.0
2004-11-29,2004,49,200449,CaptureSite_8,0.0
2004-12-06,2004,50,200450,CaptureSite_8,0.0
2004-12-13,2004,51,200451,CaptureSite_8,0.0
2004-12-20,2004,52,200452,CaptureSite_8,0.0
2004-12-27,2004,53,200453,CaptureSite_8,0.0
2005-01-01,2005,53,200553,CaptureSite_8,0.0
2005-01-03,2005,1,200501,CaptureSite_8,0.0
2005-01-10,2005,2,200502,CaptureSite_8,0.0
2005-01-17,2005,3,200503,CaptureSite_8,0.0
2005-01-24,2005,4,200504,CaptureSite_8,0.0
2005-01-31,2005,5,200505,CaptureSite_8,0.0
2005-02-07,2005,6,200506,CaptureSite_8,0.0
2005-02-14,2005,7,200507,CaptureSite_8,0.0
2005-02-21,2005,8,200508,CaptureSite_8,0.0
2005-02-28,2005,9,200509,CaptureSite_8,0.0
2005-03-07,2005,10,200510,CaptureSite_8,0.0
2005-03-14,2005,11,200511,CaptureSite_8,0.0
2005-03-21,2005,12,200512,CaptureSite_8,0.0
2005-03-28,2005,13,200513,CaptureSite_8,0.0
2005-04-04,2005,14,200514,CaptureSite_8,0.0
2005-04-11,2005,15,200515,CaptureSite_8,0.0
2005-04-18,2005,16,200516,CaptureSite_8,0.0
2005-04-25,2005,17,200517,CaptureSite_8,0.0
2005-05-02,2005,18,200518,CaptureSite_8,0.0
2005-05-09,2005,19,200519,CaptureSite_8,0.0
2005-05-16,2005,20,200520,CaptureSite_8,0.0
2005-05-23,2005,21,200521,CaptureSite_8,0.0
2005-05-30,2005,22,200522,CaptureSite_8,0.0
2005-06-06,2005,23,200523,CaptureSite_8,0.0
2005-06-13,2005,24,200524,CaptureSite_8,0.0
2005-06-20,2005,25,200525,CaptureSite_8,0.0
2005-06-27,2005,26,200526,CaptureSite_8,0.0
2005-07-04,2005,27,200527,CaptureSite_8,0.0
2005-07-11,2005,28,200528,CaptureSite_8,0.0
2005-07-18,2005,29,200529,CaptureSite_8,0.0
2005-07-25,2005,30,200530,CaptureSite_8,0.0
2005-08-01,2005,31,200531,CaptureSite_8,0.0
2005-08-08,2005,32,200532,CaptureSite_8,0.0
2005-08-15,2005,33,200533,CaptureSite_8,0.0
2005-08-22,2005,34,200534,CaptureSite_8,0.0
2005-08-29,2005,35,200535,CaptureSite_8,0.0
2005-09-05,2005,36,200536,CaptureSite_8,0.0
2005-09-12,2005,37,200537,CaptureSite_8,0.0
2005-09-19,2005,38,200538,CaptureSite_8,0.0
2005-09-26,2005,39,200539,CaptureSite_8,0.0
2005-10-03,2005,40,200540,CaptureSite_8,0.0
2005-10-10,2005,41,200541,CaptureSite_8,0.0
2005-10-17,2005,42,200542,CaptureSite_8,0.0
2005-10-24,2005,43,200543,CaptureSite_8,0.0
2005-10-31,2005,44,200544,CaptureSite_8,0.0
2005-11-07,2005,45,200545,CaptureSite_8,0.0
2005-11-14,2005,46,200546,CaptureSite_8,0.0
2005-11-21,2005,47,200547,CaptureSite_8,0.0
2005-11-28,2005,48,200548,CaptureSite_8,0.0
2005-12-05,2005,49,200549,CaptureSite_8,0.0
2005-12-12,2005,50,200550,CaptureSite_8,0.0
2005-12-19,2005,51,200551,CaptureSite_8,0.0
2005-12-26,2005,52,200552,CaptureSite_8,0.0
2006-01-01,2006,52,200652,CaptureSite_8,0.0
2006-01-02,2006,1,200601,CaptureSite_8,0.0
2006-01-09,2006,2,200602,CaptureSite_8,0.0
2006-01-16,2006,3,200603,CaptureSite_8,0.0
2006-01-23,2006,4,200604,CaptureSite_8,0.0
2006-01-30,2006,5,200605,CaptureSite_8,0.0
2006-02-06,2006,6,200606,CaptureSite_8,0.0
2006-02-13,2006,7,200607,CaptureSite_8,0.0
2006-02-20,2006,8,200608,CaptureSite_8,0.0
2006-02-27,2006,9,200609,CaptureSite_8,0.0
2006-03-06,2006,10,200610,CaptureSite_8,0.0
2006-03-13,2006,11,200611,CaptureSite_8,0.0
2006-03-20,2006,12,200612,CaptureSite_8,0.0
2006-03-27,2006,13,200613,CaptureSite_8,0.0
2006-04-03,2006,14,200614,CaptureSite_8,0.0
2006-04-10,2006,15,200615,CaptureSite_8,0.0
2006-04-17,2006,16,200616,CaptureSite_8,0.0
2006-04-24,2006,17,200617,CaptureSite_8,0.0
2006-05-01,2006,18,200618,CaptureSite_8,0.0
2006-05-08,2006,19,200619,CaptureSite_8,0.0
2006-05-15,2006,20,200620,CaptureSite_8,0.0
2006-05-22,2006,21,200621,CaptureSite_8,0.0
2006-05-29,2006,22,200622,CaptureSite_8,0.0
2006-06-05,2006,23,200623,CaptureSite_8,0.0
2006-06-12,2006,24,200624,CaptureSite_8,0.0
2006-06-19,2006,25,200625,CaptureSite_8,0.0
2006-06-26,2006,26,200626,CaptureSite_8,0.0
2006-07-03,2006,27,200627,CaptureSite_8,0.0
2006-07-10,2006,28,200628,CaptureSite_8,0.0
2006-07-17,2006,29,200629,CaptureSite_8,0.0
2006-07-24,2006,30,200630,CaptureSite_8,0.0
2006-07-31,2006,31,200631,CaptureSite_8,0.0
2006-08-07,2006,32,200632,CaptureSite_8,0.0
2006-08-14,2006,33,200633,CaptureSite_8,0.0
2006-08-21,2006,34,200634,CaptureSite_8,0.0
2006-08-28,2006,35,200635,CaptureSite_8,0.0
2006-09-04,2006,36,200636,CaptureSite_8,0.0
2006-09-11,2006,37,200637,CaptureSite_8,0.0
2006-09-18,2006,38,200638,CaptureSite_8,0.0
2006-09-25,2006,39,200639,CaptureSite_8,0.0
2006-10-02,2006,40,200640,CaptureSite_8,0.0
2006-10-09,2006,41,200641,CaptureSite_8,0.0
2006-10-16,2006,42,200642,CaptureSite_8,0.0
2006-10-23,2006,43,200643,CaptureSite_8,0.0
2006-10-30,2006,44,200644,CaptureSite_8,0.0
2006-11-06,2006,45,200645,CaptureSite_8,0.0
2006-11-13,2006,46,200646,CaptureSite_8,0.0
2006-11-20,2006,47,200647,CaptureSite_8,0.0
2006-11-27,2006,48,200648,CaptureSite_8,0.0
2006-12-04,2006,49,200649,CaptureSite_8,0.0
2006-12-11,2006,50,200650,CaptureSite_8,0.0
2006-12-18,2006,51,200651,CaptureSite_8,0.0
2007-01-01,2007,1,200701,CaptureSite_8,0.0
2007-01-08,2007,2,200702,CaptureSite_8,0.0
2007-01-15,2007,3,200703,CaptureSite_8,1.0
2007-01-22,2007,4,200704,CaptureSite_8,0.0
2007-01-29,2007,5,200705,CaptureSite_8,0.0
2007-02-05,2007,6,200706,CaptureSite_8,0.0
2007-02-12,2007,7,200707,CaptureSite_8,1.0
2007-02-19,2007,8,200708,CaptureSite_8,0.0
2007-02-26,2007,9,200709,CaptureSite_8,0.0
2007-03-05,2007,10,200710,CaptureSite_8,0.0
2007-03-12,2007,11,200711,CaptureSite_8,0.0
2007-03-19,2007,12,200712,CaptureSite_8,0.0
2007-03-26,2007,13,200713,CaptureSite_8,0.0
2007-04-02,2007,14,200714,CaptureSite_8,0.0
2007-04-09,2007,15,200715,CaptureSite_8,0.0
2007-04-16,2007,16,200716,CaptureSite_8,0.0
2007-04-23,2007,17,200717,CaptureSite_8,0.0
2007-04-30,2007,18,200718,CaptureSite_8,0.0
2007-05-07,2007,19,200719,CaptureSite_8,0.0
